ads_idx,ads_code,adv_idx,sch_idx,ads_type,ads_category,ads_name,ads_limit,ads_payment,ads_save_way,ads_day_cap,ads_sdate,ads_edate,ads_os_type,ads_contract_price,ads_reward_price,ads_order,ads_rejoin_type,regdate
444999,nCoUxqUrMY,1505,1220101,3,4,[플레이스 퀴즈] 해금강유람선 (18600),,,참여,N,2025-08-18 15:28:40,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:40
445001,jgFzmPqU9E,1505,1220105,3,4,[플레이스 퀴즈] 뷰티크의원 인천구월 (18611),,,참여,N,2025-08-18 15:28:42,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:41
445003,p7fReKrunV,1505,1220109,3,4,[플레이스 퀴즈] 문어물갈비 대구본점 (18613),,,플레이스 퀴즈 맞추기,N,2025-08-18 15:28:44,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:43
445006,KoTq6y2mje,1505,1220115,3,4,[플레이스 퀴즈] 대구 물갈비 (18616),,,플레이스 퀴즈 맞추기,N,2025-08-18 15:28:46,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:45
445007,9Yq2UtWfbM,1505,1220117,3,4,[플레이스 퀴즈] 설화맥적 (18622),,,참여,N,2025-08-18 15:28:46,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:46
445008,oOAZGYG3FE,1505,1220119,3,4,[플레이스 퀴즈] 방이별관 잠실방이점 (18632),,,참여,N,2025-08-18 15:28:47,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:47
445010,TPWAHqtdML,1505,1220123,3,4,[플레이스 퀴즈] 고치소사마 대전 봉명 (18636),,,참여,N,2025-08-18 15:28:49,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:48
445011,q1ZqPfFVYL,1505,1220125,3,4,[플레이스 퀴즈] 스테이츠 (18643),,,플레이스 퀴즈 맞추기,N,2025-08-18 15:28:49,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:49
445013,kgU8gboQ61,1505,1220129,3,4,[플레이스 퀴즈] 핏제리아파르코 대학로 (18663),,,플레이스 퀴즈 맞추기,N,2025-08-18 15:28:51,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:51
445014,blr1S7VYSu,1505,1220131,3,4,[플레이스 퀴즈] 전담GATE 서면중앙대로점 (18687),,,플레이스 퀴즈 맞추기,N,2025-08-18 15:28:52,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 15:28:52
445016,t1IEypfd6a,1505,1220135,3,4,[플레이스 퀴즈] 썸웨드 (18707),,,플레이스 퀴즈 맞추기,N,2025-08-18 15:28:55,9999-12-31 23:59:59,7,20,14,1369893,NONE,2025-08-18 15:28:54
445018,FfU43rcD7B,1655,1220139,3,4,보명테크닥트 177548,,,네이버플레이스 퀴즈,N,2025-08-18 15:28:58,9999-12-31 23:59:59,7,18,12,1369890,ADS_CODE_DAILY_UPDATE,2025-08-18 15:28:58
445019,im8repgeYn,1655,1220141,3,4,몰리또 대학로점 177550,,,네이버플레이스 퀴즈,N,2025-08-18 15:29:00,9999-12-31 23:59:59,7,18,12,1369889,ADS_CODE_DAILY_UPDATE,2025-08-18 15:28:59
445020,WFj8fCwC2H,1655,1220143,3,4,몰리또 대학로점 177551,,,네이버플레이스 퀴즈,N,2025-08-18 15:29:01,9999-12-31 23:59:59,7,18,12,1369888,ADS_CODE_DAILY_UPDATE,2025-08-18 15:29:01
445021,ThuUOFMj1v,1655,1220145,3,4,몰리또 대학로점 177549,,,네이버플레이스 저장하기 미션,N,2025-08-18 15:29:03,9999-12-31 23:59:59,7,28,20,1369887,NONE,2025-08-18 15:29:02
445022,G1ym0FWf2X,84,1220148,3,8,[29cm-상품찜] 루프트맨션 에코백 10colors,,,참여,N,2025-08-18 15:00:00,2030-12-27 00:00:00,7,200,150,2735800,NONE,2025-08-18 15:30:44
445023,vW3cXOUazH,84,1220147,3,8,[와디즈-알림신청] [보ㅌ스?] 따끔한 주사 대신 고함량 ‘역노화 피부젤리’ 젤톡스!,,,참여,N,2025-08-18 15:00:00,2030-12-27 00:00:00,7,150,110,2735200,NONE,2025-08-18 15:32:24
445025,zGFMeLHB9r,82,1220150,3,4,병점 맛집 족발신선생 1011 (네이버맵 스크린샷 제출_앱 설치 필수),,,네이버맵 저장 후 길찾기,N,2025-08-18 15:37:16,9999-12-31 23:59:59,7,18,8,1369936,NONE,2025-08-18 15:37:16
445037,Ej08Z4Ziqz,1655,1220163,3,4,네이버쇼핑 정답 미션 177341,,,네이버스마트스토어 퀴즈,N,2025-08-18 16:13:19,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 16:13:18
445041,XcR8KunOKx,1655,1220172,3,4,또담 이유식 반찬 유아김치 300g / 명인 동치미 / 돌아기부터 어린이 177584,,,네이버스마트스토어 퀴즈,N,2025-08-18 17:22:26,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 17:22:25
445043,F5ESNf02IG,1505,1220175,3,4,[플레이스 저장] 대부도 루아풀빌라 (18716),,,플레이스 저장 하기,N,2025-08-18 17:47:08,9999-12-31 23:59:59,7,30,20,1369936,NONE,2025-08-18 17:47:07
445044,ceK4q33VRN,1623,1220177,3,4,참소라,,,퀴즈 맞추기,N,2025-08-18 18:02:12,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-18 18:02:11
445045,TLLDRXNVUm,1655,1220179,3,4,망고왁싱 범계점 177587,,,네이버플레이스 저장하기 미션,N,2025-08-18 18:08:08,9999-12-31 23:59:59,7,28,20,1369936,NONE,2025-08-18 18:08:08
445046,squ3n89SHT,555,1222534,1,2,K데몬헌터스,,,받기,N,2025-08-19 13:00:00,2025-08-24 00:00:00,2,180,120,2763100,NONE,2025-08-18 18:18:29
445047,squ3n89SHT,555,1222536,2,2,K데몬헌터스,,,최초 오픈,N,2025-08-19 13:00:00,2025-08-24 00:00:00,2,280,180,2763000,NONE,2025-08-18 18:18:37
445048,XZOrIzKaTT,555,1220671,1,2,[원스토어] K데몬헌터스,,,받기,N,2025-08-19 13:00:00,2025-08-23 00:00:00,3,180,120,2762800,NONE,2025-08-18 18:18:44
445049,P4QeeaxEfl,1505,1220181,3,4,[플레이스 퀴즈] 대천가자조개구이 (18717),,,참여,N,2025-08-18 18:22:15,9999-12-31 23:59:59,7,20,14,1369936,NONE,2025-08-18 18:22:15
445051,dW7uD8pg5C,1655,1220185,3,4,망고왁싱 범계점 177599,,,일반정답미션,N,2025-08-18 18:32:12,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 18:32:12
445052,M3v2qN523b,1623,1220188,3,4,인천맞춤정장,,,퀴즈 맞추기,N,2025-08-18 18:57:29,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-18 18:57:28
445053,icAt0PiMf8,84,1220197,1,1,바카르,,,받기,N,2025-08-18 00:00:00,2025-09-12 00:00:00,1,190,120,2759400,NONE,2025-08-18 19:01:11
445055,XoxAvMY7zn,1655,1220220,3,4,글래쉬 착붙 속눈썹 노글루 기본구성 부분 연장 셀프 177620,,,네이버스마트스토어 퀴즈,N,2025-08-18 19:12:33,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 19:12:32
445057,zeQD0B9dxW,318,1220223,3,4,철물파크 강화도어손잡이 맞추기 8.18,,,퀴즈 맞추기,N,2025-08-18 21:06:48,9999-12-31 23:59:59,7,13,9,1369936,NONE,2025-08-18 21:06:48
445058,TA6XXKF6wn,1655,1220224,3,4,하수구막힘 177637,,,네이버플레이스 퀴즈,N,2025-08-18 21:47:00,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 21:47:00
445059,6E1545OeR9,1655,1220226,3,4,하수구막힘 177638,,,네이버플레이스 퀴즈,N,2025-08-18 21:47:01,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 21:47:01
445060,sEIoxCle6W,1655,1220228,3,4,하수구막힘 177639,,,네이버플레이스 퀴즈,N,2025-08-18 21:51:52,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 21:51:51
445061,Vyplj2dCOT,1655,1220230,3,4,하수구막힘 177640,,,네이버플레이스 퀴즈,N,2025-08-18 21:57:04,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 21:57:04
445062,phTl5rwAmj,1655,1220232,3,4,하수구막힘 177645,,,네이버플레이스 퀴즈,N,2025-08-18 22:31:56,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 22:31:56
445063,oUnx9azk6v,1655,1220234,3,4,하수구막힘 177647,,,네이버플레이스 퀴즈,N,2025-08-18 22:41:51,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 22:41:50
445064,7Qkl3KdVMr,1655,1220236,3,4,하수구막힘 177649,,,네이버플레이스 퀴즈,N,2025-08-18 22:46:55,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 22:46:54
445065,ymXLEGCyIR,1655,1220238,3,4,천호지게차 177650,,,네이버플레이스 퀴즈,N,2025-08-18 22:56:46,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-18 22:56:46
445067,GTTCZrbehH,1483,1220241,3,4,유성전자담배 타임월드점 (플레이스 보고 퀴즈 맞추기),,,퀴즈 맞추기,N,2025-08-19 00:08:57,9999-12-31 23:59:59,7,20,14,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:08:56
445068,9ucIg4HfDj,1483,1220243,3,4,대전 유성전자담배 도안점 (플레이스 보고 퀴즈 맞추기),,,퀴즈 맞추기,N,2025-08-19 00:08:58,9999-12-31 23:59:59,7,20,14,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:08:57
445069,yJBnEEA7u7,1483,1220245,3,4,유성전자담배 본점 (플레이스 보고 퀴즈 맞추기),,,퀴즈 맞추기,N,2025-08-19 00:08:59,9999-12-31 23:59:59,7,20,14,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:08:58
445070,J1Qd4pKVKs,1483,1220247,3,4,유성전자담배 청주강서점 (플레이스 보고 퀴즈 맞추기),,,퀴즈 맞추기,N,2025-08-19 00:09:00,9999-12-31 23:59:59,7,20,14,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:08:59
445071,cId6RAzYf4,1623,1220249,3,4,커리쉴 에프터 살롱 케어 샴푸 (극손상) 500ml,,,퀴즈 맞추기,N,2025-08-19 00:09:59,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-19 00:09:59
445076,rvcW7I6yA1,1623,1220259,3,4,수면조끼,,,퀴즈 맞추기,N,2025-08-19 00:10:06,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-19 00:10:06
445077,zkOAoibrrS,1623,1220261,3,4,톤업선크림,,,퀴즈 맞추기,N,2025-08-19 00:10:08,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-19 00:10:08
445079,Pfps3m1ya2,1623,1220265,3,4,핸드워시 답례품,,,퀴즈 맞추기,N,2025-08-19 00:10:13,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-19 00:10:13
445080,pPb4QFcsxJ,1623,1220267,3,4,핸드워시 답례품,,,퀴즈 맞추기,N,2025-08-19 00:10:15,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-19 00:10:15
445081,AE4HPsDTt2,1623,1220269,3,4,[퀴즈] 제주 장어정식,,,퀴즈 맞추기,N,2025-08-19 00:10:17,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-19 00:10:17
445082,M9X2qPdhE4,1623,1220271,3,4,휘게로 유럽미장,,,퀴즈 맞추기,N,2025-08-19 00:10:19,9999-12-31 23:59:59,7,15,10,1369936,NONE,2025-08-19 00:10:19
445099,Q5v33NABwf,82,1220305,3,4,층간소음매트 (리뷰 전체보기 클릭 후 URL 제출),,,리뷰 전체보기 클릭 후 URL 제출,N,2025-08-19 00:12:45,9999-12-31 23:59:59,7,17,8,1369936,NONE,2025-08-19 00:12:45
445105,1h6fyvCTmk,82,1220311,3,4,통큰솥뚜껑닭볶음탕 광주수완점 (전화번호 입력하기),,,전화번호 입력하기,N,2025-08-19 00:12:51,9999-12-31 23:59:59,7,15,8,1369936,NONE,2025-08-19 00:12:50
445126,9aCRFIyD6H,82,1220332,3,4,제일법무사사무소(저장 후 스샷 제출),,,검색 후 저장 스샷 제출,N,2025-08-19 00:13:09,9999-12-31 23:59:59,7,18,8,1369936,NONE,2025-08-19 00:13:08
445128,q6kadygyUH,1655,1220334,3,4,리빙채널 주방세제 거치대 수세미 걸이 받침대 물빠짐 싱크대 정리대 수세미거치대 177540,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:07,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:07
445130,ZYuAGhO0cB,1655,1220338,3,4,제로네이트 177577,,,일반정답미션,N,2025-08-19 00:17:11,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:10
445132,wo8A4Jmg2o,1655,1220342,3,4,티셔츠 제작 주문 반팔 단체티 커스텀 굿즈 177600,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:14,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:13
445133,V9yg0aLESG,1655,1220344,3,4,아이프리 얼룩없는 자동차 유리세정제 세차티슈 25매 4팩 177601,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:14,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:14
445134,ANHFfZQoRu,1655,1220346,3,4,"포엘리에 옴므 슬로우에이징 5 IN 1 올인원 기능성 남자 로션 150ml, 1개 1776",,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:15,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:15
445135,5vd2ghyMDs,1655,1220348,3,4,결혼식답례품 히말라야 핑크솔트 돌잔치 소금 답례품 177604,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:16,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:16
445136,AWULWrA8f9,1655,1220350,3,4,루민 BLDC 무선청소기 미니 원룸 소형 핸디 저렴한 청소기 177605,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:18,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:17
445137,O1XM1QWdwN,1655,1220352,3,4,엑시멀 스노쿨링 마스크 물안경 프리다이빙 장비 세트 마린웨이브 177606,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:18,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:18
445138,IHL7oKWzPp,1655,1220354,3,4,[중고] 삼성 갤럭시Z플립5 5G 중고폰 공기계 리퍼폰 256기가 F등급 177607,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:19,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:19
445139,Ug8i3hhVyF,1655,1220356,3,4,훈민출판사 엄마랑 벽그림 아기병풍 6단 완성품 세이펜호환 아기 단어 터미타임 177608,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:20,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:20
445140,Myjnea6vjh,1655,1220358,3,4,삼정물산 왕타 백선생 베이직 칫솔 10개입 1개 177609,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:21,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:20
445141,xEowfVuDRY,1655,1220360,3,4,SSUN 튜브 누들 스틱 막대 물놀이튜브 어린이 성인 대형 177610,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:21,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:21
445142,Cm60KxgsJV,1655,1220362,3,4,2in1 트랩 충전식 캠핑 전기 전자 모기채 파리채 177611,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:22,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:22
445143,7JbaA88yKB,1655,1220364,3,4,서울우유 수험생 중학생 영양제 어린이 비타민 젤리 스틱 177612,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:23,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:23
445144,bMcG08buBt,1655,1220366,3,4,무베즈 올인원 이동식행거 2단 드레스룸 고정식 스탠드 옷걸이 행거 177614,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:24,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:23
445145,gZ25lrK8K7,1655,1220368,3,4,서울우유 면역 탄탄 키 즈 영양제 건강하게 크는 성장기 청소년 어린이 우유칼슘 177616,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:25,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:24
445146,5DXFaWtOQI,1655,1220370,3,4,금전수 돈나무 중형 개업축하화분 거실 개업식 집들이 화분배달 선물 인테리어식물 실내화초 1,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:26,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:25
445147,LSEWPshlhw,1655,1220372,3,4,포올레스트 경추베개 목디스크 거북목 코골이 깊은잠 일자목 베개 177618,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:27,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:27
445148,Re7s57q3v2,1655,1220374,3,4,[호환] TSI 위닉스 공기청정기 필터 타워Q QS CAF-DOS5 NK331 일반형 17,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:28,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:28
445149,xuQxZtRIWz,1655,1220376,3,4,해남 절임배추 20kg 김장배추 GAP인증 177621,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:29,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:29
445150,MnLjsm7c2N,1655,1220378,3,4,국산 제철 신안 흰다리새우 500g 1kg 활새우 왕새우 생새우 177622,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:30,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:30
445151,ld67guRiAW,1655,1220380,3,4,인피테 레이저 골프 거리측정기 초경량 미니 IXG2000PRO 177624,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:31,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:31
445152,ouh6h8pzFB,1655,1220382,3,4,국산 자포니카 민물장어 장어 1kg 생물 손질 후 700g 177626,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:32,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:31
445153,Vk8A3WnJjP,1655,1220384,3,4,브릭 여행용캐리어 68cm(24인치) 튼튼한 캐리어 폴리카보네이트 177627,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:33,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:32
445154,nMygPi1Msc,1655,1220386,3,4,와니룸 국내 맞춤 쉬폰커튼 먼지없는 항균 암막 도톰 거실 안방 차르르 나비주름 60x160,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:34,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:33
445155,4SQvM2cWzn,1655,1220388,3,4,[중고] 삼성전자 갤럭시 S23 중고폰 공기계 리퍼폰 256기가 F등급 177629,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:35,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:34
445156,YROk17NwZE,1655,1220390,3,4,리포소홈 폴더매트 층간소음 아기매트 거실 놀이방 200x240 빅매트 아이보리 177631,,,네이버스마트스토어 퀴즈,N,2025-08-19 00:17:36,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 00:17:35
445158,Am0QxJaaxp,1596,1220394,3,4,[정답입력]싱크대,,,네이버 상품 해시태그,N,2025-08-19 06:07:54,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 06:07:54
445159,Ogopr2vsm2,1655,1220396,3,4,여성여름티셔츠 브이넥반팔티 데일리 셔링 이너티 흰티 옆페 177662,,,네이버스마트스토어 퀴즈,N,2025-08-19 06:42:16,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 06:42:16
445160,8lhq10fWPV,1655,1220398,3,4,여성티셔츠 반팔티 반목 흰티 슬림 기본 이너티 레이어드 반목티셔츠 177663,,,네이버스마트스토어 퀴즈,N,2025-08-19 06:47:16,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 06:47:16
445163,FeO17Zr02N,1655,1220402,3,4,정답 미션 177744,,,일반정답미션,N,2025-08-19 09:17:02,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:17:01
445164,xVFbHru9ox,1655,1220404,3,4,용돈박스 용돈이벤트 돈 폭탄 벼락 부모님 깜짝 선물 마카롱 177745,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:21:51,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:21:51
445165,Tmr1n3M2nm,1655,1220406,3,4,자연정 177751,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:42:13,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:42:13
445167,Wor2DmDxrl,1655,1220410,3,4,서빙카트 서빙카 이동식카트 업소용 식당 트롤리2단중그레이회색 177757,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:42:15,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:42:14
445169,3ejXkaI4Qr,1655,1220414,3,4,구로캐스터 177763,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:13,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:13
445170,zgRMYvZWG0,1655,1220416,3,4,캐스터팩토리 177766,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:14,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:14
445171,q5ohPyk9Vp,1655,1220418,3,4,홈마블 177769,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:16,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:15
445172,uOJUluuunB,1655,1220420,3,4,홈마블 177770,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:17,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:16
445173,bditq7eGSk,1655,1220422,3,4,슈퍼밀리언헤어 흑채 남자여성 홈쇼핑 뿌리는가발 원형탈모커버 검정 177771,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:17,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:17
445174,F0eugtjGs5,1655,1220424,3,4,HPRT 공식몰 177772,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:18,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:18
445175,wcI6xupheT,1655,1220426,3,4,완벽한일상 177773,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:19,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:19
445177,tpVOa38A0q,1655,1220430,3,4,원스토몰 177775,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:21,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:21
445178,5vJDq7xWeS,1655,1220432,3,4,서빙카트 식당 업소용 주방 서빙카 다용도 서빙카트 소형 2단 기본고무바퀴 177776,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:22,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:22
445179,qDOdL58PDh,1655,1220434,3,4,프리다이빙 첫 발자국 - 호흡의 예술 [with 블루페블] 서울 잠실 용인 177777,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:23,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:23
445180,mxN9Co10oz,1655,1220436,3,4,프리다이빙 강습 레벨1 원데이 과정 서울 수원 성남 177778,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:24,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:24
445181,qilzmRvZoQ,1655,1220438,3,4,오즈네일 고발색 고광택 샤인무드 네일컬러 비건 매니큐어 페디큐어 폴리쉬 튜튜블러셔 1777,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:25,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:24
445182,sUU7yf2wv6,1655,1220440,3,4,1마력 2마력 이동식 목공 용 필터 분진 전기 소형 집진기 모음전 177780,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:26,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:25
445183,UYshWuLNu1,1655,1220442,3,4,베베라온오가닉 177781,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:47:27,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:47:26
445184,uNMj4dFf2A,1655,1220444,3,4,아기 가제 손수건 신생아 밤부 엠보 손수건 5장 무형광 국내제조 친환경 177782,,,네이버스마트스토어 퀴즈,N,2025-08-19 09:52:07,9999-12-31 23:59:59,7,18,12,1369936,ADS_CODE_DAILY_UPDATE,2025-08-19 09:52:07
